D_A,donor,acceptor,D_A_a_crit,D_A_d_crit,A_D_a_crit,A_D_d_crit,Predicted_eg,Predicted_eg_Melanin_acceptor,HOMO-pi,LUMO-pi,HOMO-mel,LUMO-mel,Type,Melanin_substitution_type,DHI_or_DHICA
g_6_B_trifluro,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC(F)(F)C1:ccoc:1,1.5081206496519717,1.155269263646355,0.6945270344675698,0.9066549205300444,4.456680643,7.413197629171499,-7.132920363156499,-0.4117082558065,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_acetate,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC(=O)C1:ccsc:1,1.5038304575069803,1.3546932054127587,0.7289082363818478,0.8091532475537406,3.8006141499335007,7.063531331279,-6.783254065264,-1.067774749362,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_amide,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC(=O)C1:ccsc:1,1.3849190682984602,1.244966443,0.7638367445803561,0.8497032820637035,4.135586299899001,6.7405321907355,-6.4602549247205,-0.7328025993964999,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_carbonyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=CC1:ccsc:1,1.5985932974762096,1.5656599089780718,0.7234180844962724,0.7386350602179315,3.2884958832925006,7.117137759827499,-6.836860493812499,-1.579893016003,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_F,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC1:ccsc:1,1.3762339585389929,1.1673864758144126,0.7562652384188019,0.8915624125664495,4.410421288904001,6.8080164256595,-6.5277391596445,-0.4579676103915,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_Cl,COC(C(OC)=C1)=CC2=C1C=CN2[H],ClC1:ccsc:1,1.4151233578981093,1.212495994873438,0.7449505886058507,0.8694436788849955,4.246336637052501,6.9114196888495,-6.6311424228344995,-0.6220522622429999,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_OH,COC(C(OC)=C1)=CC2=C1C=CN2[H],OC1:ccsc:1,1.1832096208067204,1.0887277749007422,0.8559601900022621,0.930242027,4.729066607839501,6.0150766653025,-5.7347993992875,-0.139322291456,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_cyanide,COC(C(OC)=C1)=CC2=C1C=CN2[H],N#CC1:ccsc:1,1.6314063453325196,1.4430292861500915,0.695625,0.7864338235294117,3.5679568077560004,7.4014967336,-7.121219467585,-1.3004320915395,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_sulf_acid,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=S(=O)(O)C1:ccsc:1,1.6409617358158624,1.3869667204222256,0.6839327670341588,0.8091812759804807,3.712177149,7.528029674082499,-7.247752408067499,-1.1562117507745,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_S,COC(C(OC)=C1)=CC2=C1C=CN2[H],SC1:ccsc:1,1.2266537553713004,1.1451310294740666,0.8347745521927117,0.8942027706697255,4.496137152,6.167732535433,-5.887455269418,-0.372251747484,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_Br,COC(C(OC)=C1)=CC2=C1C=CN2[H],BrC1:ccsc:1,1.3622574732983628,1.1957909372432536,0.7674928,0.8743357806352168,4.305657456461501,6.7084227563765,-6.4281454903615,-0.562731442834,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_7_B_trifluro,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC(F)(F)C1:ccsc:1,1.5726106743897394,1.304716591,0.6949862258953169,0.8376859504132231,3.946195059951001,7.408299579862501,-7.1280223138475005,-0.9221938393445002,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_acetate,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC(=O)C1:ccc2nsnc2c:1,1.890179772532713,2.3139293139293136,0.722175573,0.5899236641221373,2.2250749555385005,7.1293828831,-6.849105617085,-2.643313943757,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_amide,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC(=O)C1:ccc2nsnc2c:1,1.8116044997039664,2.2404973357015985,0.7340834141610088,0.5935596508244422,2.2980014674725004,7.0137344966375,-6.7334572306225,-2.5703874318230002,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_amine,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC1:ccc2nsnc2c:1,1.1609114192351848,1.6710235803232358,0.9121631393723184,0.6337077568336306,3.0811451292115004,5.6444576009215,-5.3641803349065,-1.787243770084,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_methoxy,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC1:ccc2nsnc2c:1,1.473385518590998,1.8513698630136983,0.7963719011742919,0.6337808830337976,2.7810035521100005,6.4651529740295,-6.1848757080145,-2.0873853471855,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_carbonyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=CC1:ccc2nsnc2c:1,2.116400660429279,2.603329664281783,0.6998705381912336,0.5689661549842797,1.9777234654340003,7.356597948267501,-7.076320682252501,-2.8906654338615003,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_F,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC1:ccc2nsnc2c:1,1.809655172413793,2.1748275862068964,0.7287117273252456,0.6063547082611207,2.3673904993500003,7.0654361282325,-6.7851588622175,-2.5009983999455003,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_Cl,COC(C(OC)=C1)=CC2=C1C=CN2[H],ClC1:ccc2nsnc2c:1,1.884680337756332,2.2823884197828703,0.7206627309083986,0.5950866501618738,2.2558238206450008,7.144349144877499,-6.864071878862499,-2.6125650786505,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_OH,COC(C(OC)=C1)=CC2=C1C=CN2[H],OC1:ccc2nsnc2c:1,1.5224076884167927,1.914112291350531,0.7855926925472286,0.6248287315756694,2.6898454121925006,6.5538620892925,-6.2735848232775,-2.178543487103,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_methyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],CC1:ccc2nsnc2c:1,1.6137011400651462,1.9259975570032573,0.7583567134268538,0.6353907815631262,2.6732464673120004,6.789240569975,-6.50896330396,-2.1951424319835002,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_cyanide,COC(C(OC)=C1)=CC2=C1C=CN2[H],N#CC1:ccc2nsnc2c:1,2.248444508754159,2.7378092895384163,0.6868125884787109,0.5640495117790119,1.8805788208055008,7.4964644674245,-7.216187201409499,-2.98781007849,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_sulf_acid,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=S(=O)(O)C1:ccc2nsnc2c:1,2.202463326875172,2.618461112648768,0.6852951829047448,0.5764215863817458,1.9662946837130009,7.513063412305,-7.23278614629,-2.9020942155825,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_S,COC(C(OC)=C1)=CC2=C1C=CN2[H],SC1:ccc2nsnc2c:1,1.5700821917808214,2.0735342465753424,0.78435518,0.5939145214111015,2.4830388858125008,6.5642024156115,-6.2839251495965,-2.385350013483,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_Br,COC(C(OC)=C1)=CC2=C1C=CN2[H],BrC1:ccc2nsnc2c:1,1.796893386679218,2.2265238879736406,0.7364262639629473,0.5943253026116062,2.3124235015490004,6.9914211608965,-6.711143894881499,-2.5559653977465002,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_9_A_trifluro,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC(F)(F)C1:ccc2nsnc2c:1,2.112794834629068,2.493213862168928,0.6914053935540453,0.5859095227654755,2.0650720114445007,7.446667632783,-7.166390366768,-2.803316887851,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_acetate,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC(=O)C1:ccc2c(c:1)SCS2,1.2671148199660018,1.461984237366713,0.8455179193851105,0.7328179461971579,3.521697453171001,6.089363746489,-5.809086480474,-1.3466914461245,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_amide,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC(=O)C1:ccc2c(c:1)SCS2,1.2381667381667378,1.352852852852853,0.8503055905087185,0.7782221822757505,3.805784313093001,6.055077401326,-5.774800135311,-1.0626045862025,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_amine,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC1:ccc2c(c:1)SCS2,0.9787587312492844,1.0833047062864996,1.02,0.9215633423180593,4.752740513,5.047711926775,-4.76743466076,-0.11564838646250002,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_methoxy,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC1:ccc2c(c:1)SCS2,1.0933108148863016,1.1412630436093854,0.9244186046511628,0.8855774868086769,4.511375527439501,5.569626292034,-5.289349026019,-0.357013371856,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_carbonyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=CC1:ccc2c(c:1)SCS2,1.3607685433422696,1.6908847184986593,0.8241571565467376,0.663254639,3.044953987095001,6.247189779779,-5.966912513764,-1.8234349122005,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_F,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC1:ccc2c(c:1)SCS2,1.2009794568466576,1.2033962984163329,0.8568905393777456,0.8551696028259589,4.2784460714115005,6.008545932890501,-5.7282686668755005,-0.5899428278840001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_Cl,COC(C(OC)=C1)=CC2=C1C=CN2[H],ClC1:ccc2c(c:1)SCS2,1.229143637427661,1.2303140646335913,0.8429939852973938,0.8421920249498774,4.184838907,6.1075953744725,-5.8273181084575,-0.683549992456,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_OH,COC(C(OC)=C1)=CC2=C1C=CN2[H],OC1:ccc2c(c:1)SCS2,1.112013681060282,1.155622060709705,0.9116357504215852,0.8772344013490725,4.455320074236501,5.647722967127501,-5.3674457011125005,-0.41306882505900006,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_methyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],CC1:ccc2c(c:1)SCS2,1.1412466843501323,1.1406438389197011,0.8898137697516931,0.8902840481565085,4.513824552,5.786228917032,-5.505951651017,-0.3545643472015,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_cyanide,COC(C(OC)=C1)=CC2=C1C=CN2[H],N#CC1:ccc2c(c:1)SCS2,1.368663967611336,1.5320647773279352,0.8060407259095169,0.7200732725568715,3.3606060536750006,6.387600526637001,-6.1073232606220005,-1.5077828456205,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_sulf_acid,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=S(=O)(O)C1:ccc2c(c:1)SCS2,1.3474615384615385,1.4554615384615384,0.807278778,0.7473760559774725,3.5374800565000006,6.377804428019,-6.097527162004,-1.3309088427955,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_S,COC(C(OC)=C1)=CC2=C1C=CN2[H],SC1:ccc2c(c:1)SCS2,1.2268763213530651,1.2500660676532769,0.8463878326996198,0.8306866472824872,4.118715241168001,6.0831051279275,-5.8028278619125,-0.7496736581275001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_Br,COC(C(OC)=C1)=CC2=C1C=CN2[H],BrC1:ccc2c(c:1)SCS2,1.211144831148705,1.2217343578485182,0.852642963,0.8452525798747239,4.214227203,6.0384784564455,-5.7582011904304995,-0.654161696602,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_12_B_trifluro,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC(F)(F)C1:ccc2c(c:1)SCS2,1.3020603122549368,1.348898552791046,0.8170394680024182,0.788669142,3.816940980963501,6.3016125498790005,-6.021335283864,-1.051447918332,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_acetate,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC(=O)C1:ccc2ccccc2c:1,1.3746765847347993,1.5298350582147475,0.8032689450222884,0.7218000424538314,3.3655041029840005,6.4096417485275,-6.1293644825125,-1.5028847963115,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_amide,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC(=O)C1:ccc2ccccc2c:1,1.3299596682139865,1.4398447606727036,0.8135615083630736,0.7514726748935804,3.575848109420501,6.3285518210785,-6.0482745550635,-1.292540789875,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_amine,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC1:ccc2ccccc2c:1,1.0046573100887406,1.1908238403927247,0.9961042379573574,0.8403790471176626,4.323616971,5.1688025902475,-4.8885253242325,-0.544771928701,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_methoxy,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC1:ccc2ccccc2c:1,1.151092896174863,1.2924180327868853,0.8953295793309045,0.7974258269057871,3.9837467713200008,5.7505820026164995,-5.470304736601499,-0.8846421279754999,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_carbonyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=CC1:ccc2ccccc2c:1,1.477049029528102,1.7405022537025112,0.7848757622267392,0.6660720952420458,2.9581496687855005,6.5598485940035,-6.2795713279885,-1.91023923051,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_F,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC1:ccc2ccccc2c:1,1.3205871559633025,1.388697247706422,0.812443643,0.772596505,3.707551213062501,6.3372594642945,-6.0569821982795,-1.1608376862329999,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_Cl,COC(C(OC)=C1)=CC2=C1C=CN2[H],ClC1:ccc2ccccc2c:1,1.3627860999163557,1.438749904950194,0.7986240081040016,0.7564578760763127,3.5785692479255005,6.4469213460459995,-6.166644080030999,-1.28981965137,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_OH,COC(C(OC)=C1)=CC2=C1C=CN2[H],OC1:ccc2ccccc2c:1,1.1783720449376247,1.3040871183403404,0.8796782742107956,0.7948765632990841,3.9480998569045007,5.8528968104045,-5.5726195443895,-0.9202890423910001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_methyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],CC1:ccc2ccccc2c:1,1.2351543942992873,1.284085510688836,0.8452157598499063,0.8130081300813008,4.009597587117501,6.091540657293001,-5.8112633912780005,-0.858791312178,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_cyanide,COC(C(OC)=C1)=CC2=C1C=CN2[H],N#CC1:ccc2ccccc2c:1,1.5149737302977229,1.6568301225919442,0.7628820256430935,0.6975647125231835,3.1075401727100003,6.748967720101,-6.4686904540859995,-1.7608487265855002,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_sulf_acid,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=S(=O)(O)C1:ccc2ccccc2c:1,1.4983534577387485,1.5976526218019085,0.7622366353784797,0.7148612174193288,3.2226443314715008,6.7546821109615,-6.4744048449465,-1.645744567824,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_S,COC(C(OC)=C1)=CC2=C1C=CN2[H],SC1:ccc2ccccc2c:1,1.293189490679583,1.388595332452664,0.8256676557863502,0.768938733,3.707823326913001,6.235760998058001,-5.9554837320430005,-1.1605655723825001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_Br,COC(C(OC)=C1)=CC2=C1C=CN2[H],BrC1:ccc2ccccc2c:1,1.3323827392120071,1.4199624765478422,0.810321199,0.7603426124197002,3.625917057912501,6.353858409175,-6.07358114316,-1.242471841383,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_A_trifluro,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC(F)(F)C1:ccc2ccccc2c:1,1.4495331616226654,1.5229394719896974,0.7720966293968825,0.7348812535705541,3.3807424786120004,6.668422020353,-6.388144754338,-1.4876464206835,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_acetate,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC(=O)C1:cccc2ccccc:12,1.3787634636587225,1.6046984988550588,0.8090392098174201,0.6951297729507846,3.2084944112455007,6.3639266216435,-6.0836493556285,-1.65989448805,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_amide,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC(=O)C1:cccc2ccccc:12,1.3432073544433092,1.4866818574683744,0.812443643,0.7340375284469062,3.4631929753135005,6.3372594642945,-6.0569821982795,-1.405195923982,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_amine,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC1:cccc2ccccc:12,0.9895761381475666,1.188131868131868,1.008850973073847,0.8402559317515329,4.333413069212501,5.1034952661275,-4.8232180001125,-0.534975830083,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_methoxy,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC1:cccc2ccccc:12,1.1347352024922115,1.2279984423676011,0.9011287326760968,0.832690384,4.192730208504001,5.7135745189485,-5.4332972529334995,-0.6756586907915001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_carbonyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=CC1:cccc2ccccc:12,1.5003320368086517,1.7949909875723364,0.782021079,0.6536474478197974,2.868352098120501,6.5837946128475,-6.3035173468325,-2.000036801175,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_F,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC1:cccc2ccccc:12,1.290716028124551,1.357511838140336,0.8236190310364342,0.7830931963609454,3.792722848,6.2512714875365,-5.9709942215215,-1.0756660510265001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_Cl,COC(C(OC)=C1)=CC2=C1C=CN2[H],ClC1:cccc2ccccc:12,1.3418107058554785,1.4407218457321251,0.8082443400256302,0.752755233,3.5736711986165006,6.370185240205,-6.08990797419,-1.294717700679,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_OH,COC(C(OC)=C1)=CC2=C1C=CN2[H],OC1:cccc2ccccc:12,1.1500624712303542,1.2442296310909449,0.8923737206999012,0.8248361080979106,4.138035324553501,5.7696299721515,-5.4893527061365,-0.730353574742,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_methyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],CC1:cccc2ccccc:12,1.231478931,1.3027402919305977,0.8491226495534714,0.8026746847372437,3.9521815646620007,6.0635129306915,-5.7832356646765,-0.9162073346335,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_cyanide,COC(C(OC)=C1)=CC2=C1C=CN2[H],N#CC1:cccc2ccccc:12,1.5129916997473836,1.7070552147239264,0.768927541,0.6815133904986387,3.0161099189420004,6.6959055192535,-6.4156282532385,-1.8522789803535002,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_sulf_acid,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=S(=O)(O)C1:cccc2ccccc:12,1.491277820744178,1.6259345192059809,0.7679600616933193,0.7043591200584463,3.166588878268501,6.704341048619001,-6.424063782604001,-1.701800021027,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_S,COC(C(OC)=C1)=CC2=C1C=CN2[H],SC1:cccc2ccccc:12,1.3160884714437202,1.4331919406150584,0.8193037152507145,0.7523599203256256,3.5924470543010005,6.284197263447,-6.003919997432,-1.2759418449945001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_Br,COC(C(OC)=C1)=CC2=C1C=CN2[H],BrC1:cccc2ccccc:12,1.3105673971780245,1.4200690483338336,0.8205472917299103,0.7572748167743614,3.625644944,6.274673278679501,-5.994396012664501,-1.2427439552335,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_14_B_trifluro,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC(F)(F)C1:cccc2ccccc:12,1.4547833197056417,1.547097301717089,0.7728219580933711,0.7267083282277499,3.3279523916150007,6.6621634017915,-6.3818861357765,-1.5404365076805,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_acetate,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC(=O)C1:ccc2nccnc2c:1,1.6684686557854242,1.967044391308868,0.7463610902922962,0.6330716737012346,2.6174631279595006,6.8983582240255,-6.6180809580105,-2.250925771336,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_amide,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC(=O)C1:ccc2nccnc2c:1,1.6468980872381336,1.914887157170327,0.7474815312290128,0.6428712519258879,2.6887569567905003,6.8880178977065,-6.6077406316915,-2.1796319425050004,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_amine,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC1:ccc2nccnc2c:1,1.1544343713046905,1.4916042569964525,0.9061781609195404,0.7013409961685824,3.4517641935925005,5.6817371984400005,-5.401459932425,-1.4166247057030001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_methoxy,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC1:ccc2nccnc2c:1,1.43733839,1.6308395104292364,0.7885392790164618,0.6949781204417587,3.1570648935010004,6.5293718427475005,-6.2490945767325,-1.7113240057945,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_carbonyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=CC1:ccc2nccnc2c:1,1.826654240447344,2.204217148182665,0.7272552561786525,0.6026828612061345,2.3358252926920007,7.0795860484585,-6.7993087824435,-2.5325636066035,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_F,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC1:ccc2nccnc2c:1,1.6347076682009594,1.853001664871217,0.7448626092433668,0.6571136131013307,2.778554527455501,6.912236030401,-6.631958764386,-2.08983437184,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_Cl,COC(C(OC)=C1)=CC2=C1C=CN2[H],ClC1:ccc2nccnc2c:1,1.6920334148329257,1.927567237163814,0.7358248424982501,0.645912732,2.6710695565080007,6.997135551757,-6.716858285742,-2.1973193427875,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_OH,COC(C(OC)=C1)=CC2=C1C=CN2[H],OC1:ccc2nccnc2c:1,1.4845342550740048,1.676947620313746,0.7758323765786453,0.6868131868131868,3.070260575191501,6.636312585994,-6.356035319979,-1.798128324104,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_methyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],CC1:ccc2nccnc2c:1,1.4883123782539398,1.6753143261908976,0.7743083974463907,0.6878785398592241,3.073253827547001,6.649374050818,-6.369096784803,-1.7951350717485,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_cyanide,COC(C(OC)=C1)=CC2=C1C=CN2[H],N#CC1:ccc2nccnc2c:1,1.9097370291400133,2.2412935323383083,0.7112890492838616,0.6060674410736439,2.2971851259210005,7.2385005371505,-6.9582232711355,-2.5712037733745,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_sulf_acid,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=S(=O)(O)C1:ccc2nccnc2c:1,1.8507122507122504,2.1562393162393163,0.7170848177063595,0.6154779049495945,2.3877990381375005,7.179996059293001,-6.899718793278001,-2.480589861158,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_S,COC(C(OC)=C1)=CC2=C1C=CN2[H],SC1:ccc2nccnc2c:1,1.5001890716581578,1.788712422007941,0.7814719973566828,0.6554188005947464,2.878420310589001,6.588420548306,-6.308143282291,-1.9899685887065,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_Br,COC(C(OC)=C1)=CC2=C1C=CN2[H],BrC1:ccc2nccnc2c:1,1.6582442824328372,1.889643463497453,0.741650988,0.6508309814989025,2.7246759850565008,6.942168553956001,-6.661891287941001,-2.143712914239,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_B_trifluro,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC(F)(F)C1:ccc2nccnc2c:1,1.7938572521587048,2.0680948737566944,0.7226168652612284,0.6267949893064466,2.489569618224501,7.1250290614919995,-6.844751795476999,-2.378819281071,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_C_acetate,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC(=O)C1:cnc2ccccc2n:1,1.649802117873569,2.023852818,0.7569611137782046,0.6170587293967035,2.543992388324501,6.801757807098,-6.521480541083,-2.324396510971,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_C_amide,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC(=O)C1:cnc2ccccc2n:1,1.586675020885547,1.975877192982456,0.7710583153347733,0.6191776356004727,2.6057622323880008,6.6774017774195,-6.3971245114045,-2.2626266669075,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_C_amine,COC(C(OC)=C1)=CC2=C1C=CN2[H],CNC1:cnc2ccccc2n:1,1.202315282417838,1.4700489472457463,0.8790243902439027,0.7189314750290359,3.5023773697855005,5.8572506320125,-5.5769733659975,-1.3660115295100002,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_C_methoxy,COC(C(OC)=C1)=CC2=C1C=CN2[H],COC1:cnc2ccccc2n:1,1.4690734662963898,1.5922746781115882,0.7724433557868954,0.7126760563380281,3.2335288854915003,6.665428767997501,-6.3851515019825005,-1.6348600138040001,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_C_carbonyl,COC(C(OC)=C1)=CC2=C1C=CN2[H],O=CC1:cnc2ccccc2n:1,1.795443349753694,2.330172413793103,0.7455082742316786,0.5744286840031521,2.2095644660600007,6.90624952569,-6.625972259675,-2.6588244332355,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
g_16_C_F,COC(C(OC)=C1)=CC2=C1C=CN2[H],FC1:cnc2ccccc2n:1,1.768550368550368,1.85955774,0.7075651621106168,0.6729366889794697,2.7687584288375007,7.2765964762205,-6.9963192102055,-2.099630470458,-4.868388899295501,0.280277266015,𝝿-frag,R = H,DHI
