Name,SMILES,SYBA,Functional Group,Linker
b_v2_triple_b_16_B_methoxy_B,COc1cc2cc(C#Cc3c(OC)ccc4nccnc34)n(C)c2cc1OC,60.91468998864136,methoxy,triple
b_v2_triple_b_16_B_methoxy_C,COc1cc(C#Cc2cc3cc(OC)c(OC)cc3n2C)c2nccnc2c1,56.23339635120995,methoxy,triple
b_v2_triple_b_16_B_methoxy_D,COc1ccc2ncc(C#Cc3cc4cc(OC)c(OC)cc4n3C)nc2c1,76.72177288887465,methoxy,triple
b_v2_triple_b_16_B_methoxy_E,COc1cc2nccnc2cc1C#Cc1cc2cc(OC)c(OC)cc2n1C,53.86980758872407,methoxy,triple
b_v2_triple_b_16_B_carbonyl_A,COc1cc2cc(C#Cc3cnc4cc(C=O)ccc4n3)n(C)c2cc1OC,57.9497309969393,carbonyl,triple
b_v2_triple_b_16_B_carbonyl_B,COc1cc2cc(C#Cc3c(C=O)ccc4nccnc34)n(C)c2cc1OC,54.198608504317534,carbonyl,triple
b_v2_triple_b_16_B_carbonyl_C,COc1cc2cc(C#Cc3cc(C=O)cc4nccnc34)n(C)c2cc1OC,48.79436598272093,carbonyl,triple
b_v2_triple_b_16_B_carbonyl_D,COc1cc2cc(C#Cc3cc4nccnc4cc3C=O)n(C)c2cc1OC,45.55127306307843,carbonyl,triple
b_v2_triple_b_16_B_carbonyl_E,COc1cc2cc(C#Cc3cnc4ccc(C=O)cc4n3)n(C)c2cc1OC,57.46114797764714,carbonyl,triple
b_v2_triple_b_16_B_F_A,COc1cc2cc(C#Cc3cnc4cc(F)ccc4n3)n(C)c2cc1OC,67.62175142406751,F,triple
b_v2_triple_b_16_B_F_B,COc1cc2cc(C#Cc3cnc4ccc(F)cc4n3)n(C)c2cc1OC,65.88039822492007,F,triple
b_v2_triple_b_16_B_F_C,COc1cc2cc(C#Cc3cc(F)cc4nccnc34)n(C)c2cc1OC,54.88404294190135,F,triple
b_v2_triple_b_16_B_F_D,COc1cc2cc(C#Cc3c(F)ccc4nccnc34)n(C)c2cc1OC,61.52374824322891,F,triple
b_v2_triple_b_16_B_F_E,COc1cc2cc(C#Cc3cc4nccnc4cc3F)n(C)c2cc1OC,56.735067615643466,F,triple
b_v2_triple_b_16_B_Cl_A,COc1cc2cc(C#Cc3cnc4ccc(Cl)cc4n3)n(C)c2cc1OC,71.22746617594402,Cl,triple
b_v2_triple_b_16_B_Cl_B,COc1cc2cc(C#Cc3cc(Cl)cc4nccnc34)n(C)c2cc1OC,54.566584784475374,Cl,triple
b_v2_triple_b_16_B_Cl_C,COc1cc2cc(C#Cc3cc4nccnc4cc3Cl)n(C)c2cc1OC,57.47728309335366,Cl,triple
b_v2_triple_b_16_B_Cl_D,COc1cc2cc(C#Cc3c(Cl)ccc4nccnc34)n(C)c2cc1OC,61.64069268127756,Cl,triple
b_v2_triple_b_16_B_Cl_E,COc1cc2cc(C#Cc3cnc4cc(Cl)ccc4n3)n(C)c2cc1OC,72.43551079949883,Cl,triple
b_v2_triple_b_16_B_OH_A,COc1cc2cc(C#Cc3c(O)ccc4nccnc34)n(C)c2cc1OC,57.15792801406168,OH,triple
b_v2_triple_b_16_B_OH_B,COc1cc2cc(C#Cc3cnc4cc(O)ccc4n3)n(C)c2cc1OC,51.10165070301002,OH,triple
b_v2_triple_b_16_B_OH_C,COc1cc2cc(C#Cc3cnc4ccc(O)cc4n3)n(C)c2cc1OC,49.360297503862576,OH,triple
b_v2_triple_b_16_B_OH_D,COc1cc2cc(C#Cc3cc(O)cc4nccnc34)n(C)c2cc1OC,44.42543392053958,OH,triple
b_v2_triple_b_16_B_OH_E,COc1cc2cc(C#Cc3cc4nccnc4cc3O)n(C)c2cc1OC,47.27900842080843,OH,triple
b_v2_triple_b_16_B_methyl_A,COc1cc2cc(C#Cc3cnc4ccc(C)cc4n3)n(C)c2cc1OC,68.73726489824449,methyl,triple
b_v2_triple_b_16_B_methyl_B,COc1cc2cc(C#Cc3cnc4cc(C)ccc4n3)n(C)c2cc1OC,70.22730078455251,methyl,triple
b_v2_triple_b_16_B_methyl_C,COc1cc2cc(C#Cc3c(C)ccc4nccnc34)n(C)c2cc1OC,62.01982797016822,methyl,triple
b_v2_triple_b_16_B_methyl_D,COc1cc2cc(C#Cc3cc(C)cc4nccnc34)n(C)c2cc1OC,54.434000961118656,methyl,triple
b_v2_triple_b_16_B_methyl_E,COc1cc2cc(C#Cc3cc4nccnc4cc3C)n(C)c2cc1OC,55.701777213742,methyl,triple
b_v2_triple_b_16_B_cyanide_A,COc1cc2cc(C#Cc3cnc4ccc(C#N)cc4n3)n(C)c2cc1OC,68.7664764715388,cyanide,triple
b_v2_triple_b_16_B_cyanide_B,COc1cc2cc(C#Cc3cnc4cc(C#N)ccc4n3)n(C)c2cc1OC,69.81468104786053,cyanide,triple
b_v2_triple_b_16_B_cyanide_C,COc1cc2cc(C#Cc3cc4nccnc4cc3C#N)n(C)c2cc1OC,53.76202029689947,cyanide,triple
b_v2_triple_b_16_B_cyanide_D,COc1cc2cc(C#Cc3c(C#N)ccc4nccnc34)n(C)c2cc1OC,59.16566840808047,cyanide,triple
b_v2_triple_b_16_B_cyanide_E,COc1cc2cc(C#Cc3cc(C#N)cc4nccnc34)n(C)c2cc1OC,54.050839015700106,cyanide,triple
b_v2_triple_b_16_B_sulf_acid_A,COc1cc2cc(C#Cc3cc4nccnc4cc3S(=O)(=O)O)n(C)c2cc1OC,49.05336010724516,acid,triple
b_v2_triple_b_16_B_sulf_acid_B,COc1cc2cc(C#Cc3cnc4cc(S(=O)(=O)O)ccc4n3)n(C)c2cc1OC,64.55369151342155,acid,triple
b_v2_triple_b_16_B_sulf_acid_C,COc1cc2cc(C#Cc3cc(S(=O)(=O)O)cc4nccnc34)n(C)c2cc1OC,52.65707603208581,acid,triple
b_v2_triple_b_16_B_sulf_acid_D,COc1cc2cc(C#Cc3c(S(=O)(=O)O)ccc4nccnc34)n(C)c2cc1OC,56.400686253139625,acid,triple
b_v2_triple_b_16_B_sulf_acid_E,COc1cc2cc(C#Cc3cnc4ccc(S(=O)(=O)O)cc4n3)n(C)c2cc1OC,58.900302328429326,acid,triple
b_v2_triple_b_16_B_S_A,COc1cc2cc(C#Cc3cc(S)cc4nccnc34)n(C)c2cc1OC,30.28003987290692,S,triple
b_v2_triple_b_16_B_S_B,COc1cc2cc(C#Cc3c(S)ccc4nccnc34)n(C)c2cc1OC,35.3433233613931,S,triple
b_v2_triple_b_16_B_S_C,COc1cc2cc(C#Cc3cnc4cc(S)ccc4n3)n(C)c2cc1OC,30.747961027969627,S,triple
b_v2_triple_b_16_B_S_D,COc1cc2cc(C#Cc3cnc4ccc(S)cc4n3)n(C)c2cc1OC,29.00660782882219,S,triple
b_v2_triple_b_16_B_S_E,COc1cc2cc(C#Cc3cc4nccnc4cc3S)n(C)c2cc1OC,32.5844883020104,S,triple
b_v2_triple_b_16_B_Br_A,COc1cc2cc(C#Cc3cnc4ccc(Br)cc4n3)n(C)c2cc1OC,74.06815672504307,Br,triple
b_v2_triple_b_16_B_Br_B,COc1cc2cc(C#Cc3cnc4cc(Br)ccc4n3)n(C)c2cc1OC,75.8095099241905,Br,triple
b_v2_triple_b_16_B_Br_C,COc1cc2cc(C#Cc3c(Br)ccc4nccnc34)n(C)c2cc1OC,60.25759700349426,Br,triple
b_v2_triple_b_16_B_Br_D,COc1cc2cc(C#Cc3cc(Br)cc4nccnc34)n(C)c2cc1OC,57.33955092739711,Br,triple
b_v2_triple_b_16_B_Br_E,COc1cc2cc(C#Cc3cc4nccnc4cc3Br)n(C)c2cc1OC,53.58073276129117,Br,triple
b_v2_triple_b_16_B_trifluro_A,COc1cc2cc(C#Cc3c(C(F)(F)F)ccc4nccnc34)n(C)c2cc1OC,61.03255210056732,trifluro,triple
b_v2_triple_b_16_B_trifluro_B,COc1cc2cc(C#Cc3cc(C(F)(F)F)cc4nccnc34)n(C)c2cc1OC,59.92732726607838,trifluro,triple
b_v2_triple_b_16_B_trifluro_C,COc1cc2cc(C#Cc3cnc4cc(C(F)(F)F)ccc4n3)n(C)c2cc1OC,75.95153409947004,trifluro,triple
b_v2_triple_b_16_B_trifluro_D,COc1cc2cc(C#Cc3cnc4ccc(C(F)(F)F)cc4n3)n(C)c2cc1OC,73.92249882787289,trifluro,triple
b_v2_triple_b_16_B_trifluro_E,COc1cc2cc(C#Cc3cc4nccnc4cc3C(F)(F)F)n(C)c2cc1OC,58.212250901235656,trifluro,triple
b_v2_triple_b_16_C_acetate_A,COC(=O)c1cnc2cccc(C#Cc3cc4cc(OC)c(OC)cc4n3C)c2n1,79.28125423452114,acetate,triple
b_v2_triple_b_16_C_acetate_B,COC(=O)c1cnc2ccc(C#Cc3cc4cc(OC)c(OC)cc4n3C)cc2n1,85.52284454840292,acetate,triple
b_v2_triple_b_16_C_acetate_C,COC(=O)c1cnc2cc(C#Cc3cc4cc(OC)c(OC)cc4n3C)ccc2n1,86.83510694527227,acetate,triple
b_v2_triple_b_16_C_acetate_D,COC(=O)c1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4n3C)cccc2n1,69.4415799118258,acetate,triple
b_v2_triple_b_16_C_amide_A,CNC(=O)c1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4n3C)cccc2n1,65.06678964386346,amide,triple
b_v2_triple_b_16_C_amide_D,CNC(=O)c1cnc2cccc(C#Cc3cc4cc(OC)c(OC)cc4n3C)c2n1,75.46611436998292,amide,triple
b_v2_triple_b_16_C_amide_E,CNC(=O)c1cnc2cc(C#Cc3cc4cc(OC)c(OC)cc4n3C)ccc2n1,82.8864688613324,amide,triple
b_v2_triple_b_16_C_methoxy_B,COc1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4n3C)cccc2n1,55.427358188594354,methoxy,triple
b_v2_triple_b_16_C_methoxy_C,COc1cnc2cccc(C#Cc3cc4cc(OC)c(OC)cc4n3C)c2n1,63.72346469688406,methoxy,triple
b_v2_triple_b_16_C_methoxy_D,COc1cnc2ccc(C#Cc3cc4cc(OC)c(OC)cc4n3C)cc2n1,68.40225780759216,methoxy,triple
b_v2_triple_b_16_C_methoxy_E,COc1cnc2cc(C#Cc3cc4cc(OC)c(OC)cc4n3C)ccc2n1,71.88086930989252,methoxy,triple
b_v2_triple_b_16_C_carbonyl_A,COc1cc2cc(C#Cc3ccc4ncc(C=O)nc4c3)n(C)c2cc1OC,60.75468123222841,carbonyl,triple
b_v2_triple_b_16_C_carbonyl_B,COc1cc2cc(C#Cc3cccc4ncc(C=O)nc34)n(C)c2cc1OC,56.88847280503005,carbonyl,triple
b_v2_triple_b_16_C_carbonyl_D,COc1cc2cc(C#Cc3cccc4nc(C=O)cnc34)n(C)c2cc1OC,46.62229997796411,carbonyl,triple
b_v2_triple_b_16_C_carbonyl_E,COc1cc2cc(C#Cc3ccc4nc(C=O)cnc4c3)n(C)c2cc1OC,59.85692373624316,carbonyl,triple
b_v2_triple_b_16_C_F_A,COc1cc2cc(C#Cc3ccc4nc(F)cnc4c3)n(C)c2cc1OC,54.864805727464415,F,triple
b_v2_triple_b_16_C_F_B,COc1cc2cc(C#Cc3cccc4ncc(F)nc34)n(C)c2cc1OC,49.732072945332575,F,triple
b_v2_triple_b_16_C_F_C,COc1cc2cc(C#Cc3cccc4nc(F)cnc34)n(C)c2cc1OC,40.937033346359705,F,triple
b_v2_triple_b_16_C_F_E,COc1cc2cc(C#Cc3ccc4ncc(F)nc4c3)n(C)c2cc1OC,53.816601151142685,F,triple
b_v2_triple_b_16_C_Cl_A,COc1cc2cc(C#Cc3ccc4ncc(Cl)nc4c3)n(C)c2cc1OC,69.08354658556313,Cl,triple
b_v2_triple_b_16_C_Cl_B,COc1cc2cc(C#Cc3ccc4nc(Cl)cnc4c3)n(C)c2cc1OC,70.13175116188486,Cl,triple
b_v2_triple_b_16_C_Cl_C,COc1cc2cc(C#Cc3cccc4ncc(Cl)nc34)n(C)c2cc1OC,59.25881633822549,Cl,triple
b_v2_triple_b_16_C_Cl_D,COc1cc2cc(C#Cc3cccc4nc(Cl)cnc34)n(C)c2cc1OC,55.10536360757844,Cl,triple
b_v2_triple_b_16_C_OH_A,COc1cc2cc(C#Cc3cccc4ncc(O)nc34)n(C)c2cc1OC,49.29536121697137,OH,triple
b_v2_triple_b_16_C_OH_B,COc1cc2cc(C#Cc3ccc4ncc(O)nc4c3)n(C)c2cc1OC,55.05387306769433,OH,triple
b_v2_triple_b_16_C_OH_C,COc1cc2cc(C#Cc3ccc4nc(O)cnc4c3)n(C)c2cc1OC,56.10207764401608,OH,triple
b_v2_triple_b_16_C_OH_D,COc1cc2cc(C#Cc3cccc4nc(O)cnc34)n(C)c2cc1OC,42.86745388573704,OH,triple
b_v2_triple_b_16_C_methyl_A,COc1cc2cc(C#Cc3cccc4ncc(C)nc34)n(C)c2cc1OC,60.52317002929789,methyl,triple
b_v2_triple_b_16_C_methyl_B,COc1cc2cc(C#Cc3ccc4ncc(C)nc4c3)n(C)c2cc1OC,62.54314885842104,methyl,triple
b_v2_triple_b_16_C_methyl_C,COc1cc2cc(C#Cc3ccc4nc(C)cnc4c3)n(C)c2cc1OC,65.67079930321984,methyl,triple
b_v2_triple_b_16_C_methyl_E,COc1cc2cc(C#Cc3cccc4nc(C)cnc34)n(C)c2cc1OC,51.33756037173913,methyl,triple
b_v2_triple_b_16_C_cyanide_A,COc1cc2cc(C#Cc3cccc4ncc(C#N)nc34)n(C)c2cc1OC,60.30782477442968,cyanide,triple
b_v2_triple_b_16_C_cyanide_B,COc1cc2cc(C#Cc3ccc4nc(C#N)cnc4c3)n(C)c2cc1OC,64.7249519431793,cyanide,triple
b_v2_triple_b_16_C_cyanide_C,COc1cc2cc(C#Cc3ccc4ncc(C#N)nc4c3)n(C)c2cc1OC,63.67674736685756,cyanide,triple
b_v2_triple_b_16_C_cyanide_E,COc1cc2cc(C#Cc3cccc4nc(C#N)cnc34)n(C)c2cc1OC,51.49032818490025,cyanide,triple
b_v2_triple_b_16_C_sulf_acid_A,COc1cc2cc(C#Cc3ccc4nc(S(=O)(=O)O)cnc4c3)n(C)c2cc1OC,61.62016414253822,acid,triple
b_v2_triple_b_16_C_sulf_acid_B,COc1cc2cc(C#Cc3cccc4nc(S(=O)(=O)O)cnc34)n(C)c2cc1OC,47.69239176143348,acid,triple
b_v2_triple_b_16_C_sulf_acid_D,COc1cc2cc(C#Cc3cccc4ncc(S(=O)(=O)O)nc34)n(C)c2cc1OC,55.62437360476076,acid,triple
b_v2_triple_b_16_C_sulf_acid_E,COc1cc2cc(C#Cc3ccc4ncc(S(=O)(=O)O)nc4c3)n(C)c2cc1OC,60.57195956621647,acid,triple
b_v2_triple_b_16_C_S_A,COc1cc2cc(C#Cc3ccc4nc(S)cnc4c3)n(C)c2cc1OC,45.54254662285658,S,triple
b_v2_triple_b_16_C_S_B,COc1cc2cc(C#Cc3cccc4ncc(S)nc34)n(C)c2cc1OC,43.30019713679883,S,triple
b_v2_triple_b_16_C_S_C,COc1cc2cc(C#Cc3cccc4nc(S)cnc34)n(C)c2cc1OC,33.00107148740324,S,triple
b_v2_triple_b_16_C_S_E,COc1cc2cc(C#Cc3ccc4ncc(S)nc4c3)n(C)c2cc1OC,45.18749066936053,S,triple
b_v2_triple_b_16_C_Br_B,COc1cc2cc(C#Cc3cccc4ncc(Br)nc34)n(C)c2cc1OC,58.6846812568114,Br,triple
b_v2_triple_b_16_C_Br_C,COc1cc2cc(C#Cc3cccc4nc(Br)cnc34)n(C)c2cc1OC,51.27593457664484,Br,triple
b_v2_triple_b_16_C_Br_D,COc1cc2cc(C#Cc3ccc4ncc(Br)nc4c3)n(C)c2cc1OC,63.46235375860213,Br,triple
b_v2_triple_b_16_C_Br_E,COc1cc2cc(C#Cc3ccc4nc(Br)cnc4c3)n(C)c2cc1OC,64.51055833492389,Br,triple
b_v2_triple_b_16_C_trifluro_B,COc1cc2cc(C#Cc3ccc4nc(C(F)(F)F)cnc4c3)n(C)c2cc1OC,69.02080127603406,trifluro,triple
b_v2_triple_b_16_C_trifluro_C,COc1cc2cc(C#Cc3ccc4ncc(C(F)(F)F)nc4c3)n(C)c2cc1OC,69.07121187291399,trifluro,triple
b_v2_triple_b_16_C_trifluro_D,COc1cc2cc(C#Cc3cccc4ncc(C(F)(F)F)nc34)n(C)c2cc1OC,65.14700323945853,trifluro,triple
b_v2_triple_b_16_C_trifluro_E,COc1cc2cc(C#Cc3cccc4nc(C(F)(F)F)cnc34)n(C)c2cc1OC,55.78617751775501,trifluro,triple
b_v2_triple_b_17_A_acetate_A,COC(=O)c1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4n3C)scc2n1,61.004552251789725,acetate,triple
b_v2_triple_b_17_A_acetate_C,COC(=O)c1cnc2csc(C#Cc3cc4cc(OC)c(OC)cc4n3C)c2n1,63.93124970050313,acetate,triple
b_v2_triple_b_17_A_amide_A,CNC(=O)c1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4n3C)scc2n1,56.62976198382741,amide,triple
b_v2_triple_b_17_A_amide_B,CNC(=O)c1cnc2csc(C#Cc3cc4cc(OC)c(OC)cc4n3C)c2n1,60.116109835964885,amide,triple
b_v2_triple_b_17_A_amine_B,CNc1cnc2csc(C#Cc3cc4cc(OC)c(OC)cc4n3C)c2n1,47.55642139376797,amine,triple
b_v2_triple_b_17_A_amine_C,CNc1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4n3C)scc2n1,47.537401269673744,amine,triple
b_v2_triple_b_17_A_methoxy_A,COc1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4n3C)scc2n1,46.990330528558296,methoxy,triple
b_v2_triple_b_17_A_methoxy_B,COc1cnc2csc(C#Cc3cc4cc(OC)c(OC)cc4n3C)c2n1,48.37346016286612,methoxy,triple
b_v2_triple_b_17_A_carbonyl_B,COc1cc2cc(C#Cc3scc4nc(C=O)cnc34)n(C)c2cc1OC,38.18527231792808,carbonyl,triple
b_v2_triple_b_17_A_carbonyl_C,COc1cc2cc(C#Cc3scc4ncc(C=O)nc34)n(C)c2cc1OC,41.538468271012114,carbonyl,triple
b_v2_triple_b_17_A_F_A,COc1cc2cc(C#Cc3scc4ncc(F)nc34)n(C)c2cc1OC,34.382068411314656,F,triple
b_v2_triple_b_17_A_F_B,COc1cc2cc(C#Cc3scc4nc(F)cnc34)n(C)c2cc1OC,32.50000568632367,F,triple
b_v2_triple_b_17_A_Cl_B,COc1cc2cc(C#Cc3scc4nc(Cl)cnc34)n(C)c2cc1OC,45.97518732471669,Cl,triple
b_v2_triple_b_17_A_Cl_C,COc1cc2cc(C#Cc3scc4ncc(Cl)nc34)n(C)c2cc1OC,43.908811804207566,Cl,triple
b_v2_triple_b_17_A_OH_A,COc1cc2cc(C#Cc3scc4ncc(O)nc34)n(C)c2cc1OC,33.94535668295345,OH,triple
b_v2_triple_b_17_A_OH_B,COc1cc2cc(C#Cc3scc4nc(O)cnc34)n(C)c2cc1OC,34.43042622570101,OH,triple
b_v2_triple_b_17_A_methyl_A,COc1cc2cc(C#Cc3scc4nc(C)cnc34)n(C)c2cc1OC,42.900532711703086,methyl,triple
b_v2_triple_b_17_A_methyl_B,COc1cc2cc(C#Cc3scc4ncc(C)nc34)n(C)c2cc1OC,45.17316549527996,methyl,triple
b_v2_triple_b_17_A_cyanide_B,COc1cc2cc(C#Cc3scc4ncc(C#N)nc34)n(C)c2cc1OC,44.957820240411735,cyanide,triple
b_v2_triple_b_17_A_cyanide_C,COc1cc2cc(C#Cc3scc4nc(C#N)cnc34)n(C)c2cc1OC,43.053300524864206,cyanide,triple
b_v2_triple_b_17_A_sulf_acid_A,COc1cc2cc(C#Cc3scc4nc(S(=O)(=O)O)cnc34)n(C)c2cc1OC,39.25536410139744,acid,triple
b_v2_triple_b_17_A_sulf_acid_C,COc1cc2cc(C#Cc3scc4ncc(S(=O)(=O)O)nc34)n(C)c2cc1OC,40.274369070742814,acid,triple
b_v2_triple_b_17_A_S_A,COc1cc2cc(C#Cc3scc4ncc(S)nc34)n(C)c2cc1OC,27.9501926027809,S,triple
b_v2_triple_b_17_A_S_B,COc1cc2cc(C#Cc3scc4nc(S)cnc34)n(C)c2cc1OC,24.5640438273672,S,triple
b_v2_triple_b_17_A_Br_A,COc1cc2cc(C#Cc3scc4nc(Br)cnc34)n(C)c2cc1OC,42.83890691660879,Br,triple
b_v2_triple_b_17_A_Br_C,COc1cc2cc(C#Cc3scc4ncc(Br)nc34)n(C)c2cc1OC,43.33467672279347,Br,triple
b_v2_triple_b_17_A_trifluro_B,COc1cc2cc(C#Cc3scc4ncc(C(F)(F)F)nc34)n(C)c2cc1OC,49.79699870544059,trifluro,triple
b_v2_triple_b_17_A_trifluro_C,COc1cc2cc(C#Cc3scc4nc(C(F)(F)F)cnc34)n(C)c2cc1OC,47.34914985771896,trifluro,triple
b_v2_triple_b_18_B_acetate_A,COC(=O)c1cc2nsnc2c(C#Cc2cc3cc(OC)c(OC)cc3n2C)n1,56.22585831901392,acetate,triple
b_v2_triple_b_18_B_acetate_B,COC(=O)c1ncc2nsnc2c1C#Cc1cc2cc(OC)c(OC)cc2n1C,52.88299595519664,acetate,triple
b_v2_triple_b_18_B_amide_B,CNC(=O)c1cc2nsnc2c(C#Cc2cc3cc(OC)c(OC)cc3n2C)n1,57.594656031821465,amide,triple
b_v2_triple_b_18_B_amine_A,CNc1cc2nsnc2c(C#Cc2cc3cc(OC)c(OC)cc3n2C)n1,48.595118563213184,amine,triple
b_v2_triple_b_18_B_amine_B,CNc1ncc2nsnc2c1C#Cc1cc2cc(OC)c(OC)cc2n1C,46.32383864175061,amine,triple
b_v2_triple_b_18_B_methoxy_A,COc1cc2cc(C#Cc3c(OC)ncc4nsnc34)n(C)c2cc1OC,46.86312121774487,methoxy,triple
b_v2_triple_b_18_B_methoxy_B,COc1cc2nsnc2c(C#Cc2cc3cc(OC)c(OC)cc3n2C)n1,45.98172002849641,methoxy,triple
b_v2_triple_b_18_B_carbonyl_A,COc1cc2cc(C#Cc3nc(C=O)cc4nsnc34)n(C)c2cc1OC,37.13735305468114,carbonyl,triple
b_v2_triple_b_18_B_carbonyl_B,COc1cc2cc(C#Cc3c(C=O)ncc4nsnc34)n(C)c2cc1OC,33.25562684245404,carbonyl,triple
b_v2_triple_b_18_B_F_A,COc1cc2cc(C#Cc3c(F)ncc4nsnc34)n(C)c2cc1OC,38.5483430660182,F,triple
b_v2_triple_b_18_B_F_B,COc1cc2cc(C#Cc3nc(F)cc4nsnc34)n(C)c2cc1OC,39.959555426036616,F,triple
b_v2_triple_b_18_B_Cl_A,COc1cc2cc(C#Cc3nc(Cl)cc4nsnc34)n(C)c2cc1OC,45.81903213238606,Cl,triple
b_v2_triple_b_18_B_Cl_B,COc1cc2cc(C#Cc3c(Cl)ncc4nsnc34)n(C)c2cc1OC,45.866827411650256,Cl,triple
b_v2_triple_b_18_B_OH_A,COc1cc2cc(C#Cc3nc(O)cc4nsnc34)n(C)c2cc1OC,40.24876322627848,OH,triple
b_v2_triple_b_18_B_OH_B,COc1cc2cc(C#Cc3c(O)ncc4nsnc34)n(C)c2cc1OC,38.366070669673405,OH,triple
b_v2_triple_b_18_B_methyl_A,COc1cc2cc(C#Cc3nc(C)cc4nsnc34)n(C)c2cc1OC,45.81659360849633,methyl,triple
b_v2_triple_b_18_B_methyl_B,COc1cc2cc(C#Cc3c(C)ncc4nsnc34)n(C)c2cc1OC,44.43794961467192,methyl,triple
b_v2_triple_b_18_B_cyanide_A,COc1cc2cc(C#Cc3c(C#N)ncc4nsnc34)n(C)c2cc1OC,44.049253337720295,cyanide,triple
b_v2_triple_b_18_B_cyanide_B,COc1cc2cc(C#Cc3nc(C#N)cc4nsnc34)n(C)c2cc1OC,46.132760857908295,cyanide,triple
b_v2_triple_b_18_B_sulf_acid_A,COc1cc2cc(C#Cc3nc(S(=O)(=O)O)cc4nsnc34)n(C)c2cc1OC,41.960128100375,acid,triple
b_v2_triple_b_18_B_sulf_acid_B,COc1cc2cc(C#Cc3c(S(=O)(=O)O)ncc4nsnc34)n(C)c2cc1OC,41.367281511519046,acid,triple
b_v2_triple_b_18_B_S_A,COc1cc2cc(C#Cc3c(S)ncc4nsnc34)n(C)c2cc1OC,26.906356095381152,S,triple
b_v2_triple_b_18_B_S_B,COc1cc2cc(C#Cc3nc(S)cc4nsnc34)n(C)c2cc1OC,27.55648989879445,S,triple
b_v2_triple_b_18_B_Br_A,COc1cc2cc(C#Cc3nc(Br)cc4nsnc34)n(C)c2cc1OC,43.944267473828816,Br,triple
b_v2_triple_b_18_B_Br_B,COc1cc2cc(C#Cc3c(Br)ncc4nsnc34)n(C)c2cc1OC,41.625987831255856,Br,triple
b_v2_triple_b_18_B_trifluro_A,COc1cc2cc(C#Cc3nc(C(F)(F)F)cc4nsnc34)n(C)c2cc1OC,50.961734820559705,trifluro,triple
b_v2_triple_b_18_B_trifluro_B,COc1cc2cc(C#Cc3c(C(F)(F)F)ncc4nsnc34)n(C)c2cc1OC,44.76314170232429,trifluro,triple
b_v2_double_b_9_A_acetate_A,COC(=O)c1cc(C=Cc2cc3cc(OC)c(OC)cc3n2C)c2nsnc2c1,58.53084155721353,acetate,double
b_v2_double_b_9_A_acetate_B,COC(=O)c1ccc2nsnc2c1C=Cc1cc2cc(OC)c(OC)cc2n1C,63.77000157454191,acetate,double
b_v2_double_b_9_A_amide_A,CNC(=O)c1cc(C=Cc2cc3cc(OC)c(OC)cc3n2C)c2nsnc2c1,57.12977405714497,amide,double
b_v2_double_b_9_A_amide_C,CNC(=O)c1ccc2nsnc2c1C=Cc1cc2cc(OC)c(OC)cc2n1C,63.12534815434491,amide,double
b_v2_double_b_9_A_amine_A,CNc1ccc2nsnc2c1C=Cc1cc2cc(OC)c(OC)cc2n1C,52.79810104930387,amine,double
b_v2_double_b_9_A_amine_B,CNc1cc(C=Cc2cc3cc(OC)c(OC)cc3n2C)c2nsnc2c1,40.23400345190944,amine,double
b_v2_double_b_9_A_methoxy_B,COc1cc2cc(C=Cc3c(OC)ccc4nsnc34)n(C)c2cc1OC,53.67479342493724,methoxy,double
b_v2_double_b_9_A_methoxy_C,COc1cc(C=Cc2cc3cc(OC)c(OC)cc3n2C)c2nsnc2c1,50.39314734934959,methoxy,double
b_v2_double_b_9_A_carbonyl_A,COc1cc2cc(C=Cc3c(C=O)ccc4nsnc34)n(C)c2cc1OC,47.46139657544274,carbonyl,double
b_v2_double_b_9_A_carbonyl_B,COc1cc2cc(C=Cc3cc(C=O)cc4nsnc34)n(C)c2cc1OC,41.6511910608624,carbonyl,double
b_v2_double_b_9_A_F_A,COc1cc2cc(C=Cc3c(F)ccc4nsnc34)n(C)c2cc1OC,53.15242397909143,F,double
b_v2_double_b_9_A_F_B,COc1cc2cc(C=Cc3cc(F)cc4nsnc34)n(C)c2cc1OC,45.273776546367806,F,double
b_v2_double_b_9_A_Cl_A,COc1cc2cc(C=Cc3cc(Cl)cc4nsnc34)n(C)c2cc1OC,48.56450184205541,Cl,double
b_v2_double_b_9_A_Cl_C,COc1cc2cc(C=Cc3c(Cl)ccc4nsnc34)n(C)c2cc1OC,57.50070471046632,Cl,double
b_v2_double_b_9_A_OH_A,COc1cc2cc(C=Cc3c(O)ccc4nsnc34)n(C)c2cc1OC,51.1667808851821,OH,double
b_v2_double_b_9_A_OH_B,COc1cc2cc(C=Cc3cc(O)cc4nsnc34)n(C)c2cc1OC,35.56756992716139,OH,double
b_v2_double_b_9_A_methyl_B,COc1cc2cc(C=Cc3cc(C)cc4nsnc34)n(C)c2cc1OC,48.17554050996165,methyl,double
