Name,SMILES,Planarity,HOMO-LUMO Energy Gap /eV,IP,EA,λ-Anion /meV,λ-Cation /meV,Linker Type,Melanin_substitution_type,Dyad_functionalisation_type
b_v7_double_b_17_A_amide_A,CNC(=O)c1cnc2c(C=Cc3c(OC)c(OC)cc4ccn(C)c34)scc2n1,0.9608693405263876,2.37827505337,6.061871539939602,1.3009112840300077,365.12562997086206,395.7618399363128,double,R = CH$_3$,amide
b_v7_double_b_17_A_amide_B,CNC(=O)c1cnc2csc(C=Cc3c(OC)c(OC)cc4ccn(C)c34)c2n1,0.9666611722868133,2.470249534839,6.10101212409063,1.4074196383662638,356.0655993205728,710.107487924688,double,R = CH$_3$,amide
b_v7_double_b_18_B_acetate_A,COC(=O)c1cc2nsnc2c(C=Cc2c(OC)c(OC)cc3ccn(C)c23)n1,0.9747233185850828,2.449568882201,6.375489555488457,1.4640644901737687,286.54105473833624,487.510194798233,double,R = CH$_3$,acetate
g_v2_single_g_9_A_acetate_A,COC(=O)c1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2nsnc2c1,0.9999947772712506,2.4226296110015006,6.188115495519014,1.51201693713665,357.5091632956173,753.737678482139,single,R = H,acetate
g_v2_single_g_9_A_amide_A,CNC(=O)c1cc(C2:cc3cc(OC)c(OC)cc3[nH]:2)c2nsnc2c1,0.9999985274060218,2.220176906229499,6.115941922609636,1.3333611328198458,367.8620068458258,325.45687282981817,single,R = H,amide
g_v2_single_g_9_A_amide_C,CNC(=O)c1ccc2nsnc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,0.90075799376523,2.4661678270815006,6.200315175781725,1.1659210450743558,351.3827920687618,377.1043537853984,single,R = H,amide
g_v2_single_g_9_A_amine_A,CNc1ccc2nsnc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,0.9289974252661674,2.4218132694500007,5.7964429825224215,0.8249887854399276,419.5451346968184,407.4553884347552,single,R = H,amine
g_v2_single_g_9_A_methoxy_B,COc1cc2c:C(c3c(OC)ccc4nsnc34):[nH]c2cc1OC,0.992390612223952,2.3341926095889995,5.782135780485987,1.0329645850360976,355.94015482638497,499.42034592095297,single,R = H,methoxy
g_v2_single_g_9_A_F_A,COc1cc2c:C(c3c(F)ccc4nsnc34):[nH]c2cc1OC,0.9999999024925836,2.297729353622,6.143631955921592,1.1264384138194146,337.3632143775467,309.4914090106613,single,R = H,F
g_v2_single_g_9_A_Cl_A,COc1cc2c:C(c3cc(Cl)cc4nsnc34):[nH]c2cc1OC,0.999999830938665,2.3456213913100004,6.282417366754089,1.285975771112135,314.6675586758647,299.20441701688105,single,R = H,Cl
g_v2_single_g_9_A_Cl_C,COc1cc2c:C(c3c(Cl)ccc4nsnc34):[nH]c2cc1OC,0.9998123917674782,2.3284782187285,6.2180550940393005,1.2318672925102874,313.30263559357263,291.6929862694815,single,R = H,Cl
g_v2_single_g_9_A_methyl_B,COc1cc2c:C(c3cc(C)cc4nsnc34):[nH]c2cc1OC,0.99999641080005,2.43814010048,6.085939737909939,0.965405518800253,320.24317146715475,307.6432117377408,single,R = H,methyl
g_v2_single_g_9_A_methyl_C,COc1cc2c:C(c3c(C)ccc4nsnc34):[nH]c2cc1OC,0.9813194153247518,2.4340583927225,6.09359375628992,0.989780116971815,320.6780093969428,306.5795186921605,single,R = H,methyl
g_v2_single_g_9_A_cyanide_B,COc1cc2c:C(c3c(C#N)ccc4nsnc34):[nH]c2cc1OC,0.9998757902236756,2.3132398431005003,6.584803066776658,1.6468009137897752,260.14465067419223,297.5374475499848,single,R = H,cyanide
g_v2_single_g_9_A_Br_A,COc1cc2c:C(c3c(Br)ccc4nsnc34):[nH]c2cc1OC,0.9803701788081768,2.326029194074,6.208066066697938,1.245966871661949,308.740374763147,292.8753209707793,single,R = H,Br
g_v2_single_g_9_A_Br_B,COc1cc2c:C(c3cc(Br)cc4nsnc34):[nH]c2cc1OC,0.9999999697192692,2.3377300896455,6.266521291952813,1.2992587366170485,307.1879652707139,297.81337098393124,single,R = H,Br
g_v2_single_g_9_A_trifluro_A,COc1cc2c:C(c3cc(C(F)(F)F)cc4nsnc34):[nH]c2cc1OC,0.9999956281701884,2.484943682766,6.307572931662435,1.52502153016394,376.07494708208833,767.3327585653169,single,R = H,trifluro
g_v2_single_g_9_A_trifluro_B,COc1cc2c:C(c3c(C(F)(F)F)ccc4nsnc34):[nH]c2cc1OC,0.9321434323391792,2.2958245566685,6.315953494027781,1.3950338322320022,340.9874987482908,308.4519340991392,single,R = H,trifluro
g_v2_single_g_16_C_acetate_A,COC(=O)c1cnc2cccc(C3:cc4cc(OC)c(OC)cc4[nH]:3)c2n1,0.999999791030826,2.3469819605625,6.12076867808355,1.2486929082369898,404.16335506597534,311.24463853484485,single,R = H,acetate
g_v2_single_g_16_C_acetate_D,COC(=O)c1cnc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)cccc2n1,0.9999999634052066,2.358682856134,6.070490746154974,1.1758619082611403,425.4334063080023,329.6493309389916,single,R = H,acetate
g_v2_single_g_16_C_amide_A,CNC(=O)c1cnc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)cccc2n1,0.9999994655104588,2.4999099445435005,6.223993978819635,1.1907593252326478,405.7165809426806,364.7993654667516,single,R = H,amide
g_v2_single_g_16_C_carbonyl_B,COc1cc2c:C(c3cccc4ncc(C=O)nc34):[nH]c2cc1OC,0.9999997794434958,2.2038500751995005,6.239650049210468,1.45375654540112,365.7792474332382,303.7323914686567,single,R = H,carbonyl
g_v2_single_g_16_C_Cl_C,COc1cc2c:C(c3cccc4ncc(Cl)nc34):[nH]c2cc1OC,0.9999994430845748,2.499637830693,6.125585093242989,1.008225082201534,370.49089876381913,320.85651609668275,single,R = H,Cl
g_v2_single_g_16_C_cyanide_A,COc1cc2c:C(c3cccc4ncc(C#N)nc34):[nH]c2cc1OC,0.99994119702054,2.434874734274,6.262863537569501,1.5689676449073886,305.14602292169,758.839541063935,single,R = H,cyanide
g_v2_single_g_16_C_cyanide_E,COc1cc2c:C(c3cccc4nc(C#N)cnc34):[nH]c2cc1OC,0.9999997904406478,2.3992278198585004,6.31982839525881,1.491002128688706,324.75917292322265,614.5870908658253,single,R = H,cyanide
g_v2_single_g_16_C_sulf_acid_D,COc1cc2c:C(c3cccc4ncc(S(=O)(=O)O)nc34):[nH]c2cc1OC,0.9906721739864416,2.4386843281810004,6.245810434666055,1.6160974917002022,620.7107409645687,729.4841709954198,single,R = H,sulf
g_v2_single_g_16_C_Br_B,COc1cc2c:C(c3cccc4ncc(Br)nc34):[nH]c2cc1OC,0.999999150736863,2.4980051475900003,6.117959374692873,1.0270142714725807,359.6697472676169,319.95391445525456,single,R = H,Br
g_v2_single_g_17_A_acetate_A,COC(=O)c1cnc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)scc2n1,0.9999999983706472,2.1252091724049995,6.025234131113393,1.4217121462497744,398.1031075018109,322.9950588356587,single,R = H,acetate
g_v2_single_g_17_A_acetate_C,COC(=O)c1cnc2csc(C3:cc4cc(OC)c(OC)cc4[nH]:3)c2n1,0.9999999999993696,2.1584070621660003,6.093570354503754,1.4686068866722053,344.18374802771723,307.426881227002,single,R = H,acetate
g_v2_single_g_17_A_amide_A,CNC(=O)c1cnc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)scc2n1,0.9999977246937402,2.299906264426,6.074537623338983,1.4530947645180277,385.7864182937192,579.7108028782532,single,R = H,amide
g_v2_single_g_17_A_amide_B,CNC(=O)c1cnc2csc(C3:cc4cc(OC)c(OC)cc4[nH]:3)c2n1,0.991827717043013,2.249293088233,6.138458255285514,1.4257239207508974,363.4385240948177,337.528387477505,single,R = H,amide
g_v2_single_g_17_A_amine_B,CNc1cnc2csc(C3:cc4cc(OC)c(OC)cc4[nH]:3)c2n1,0.9999594192952616,2.4035816414665003,5.615013793845719,0.7730604830067023,490.4612695099786,365.11528964183526,single,R = H,amine
g_v2_single_g_17_A_amine_C,CNc1cnc2c(C3:cc4cc(OC)c(OC)cc4[nH]:3)scc2n1,0.9999992842102282,2.492562870580001,5.701731852066587,0.7907062498707091,440.58524973661406,355.2244954044,single,R = H,amine
g_v2_single_g_17_A_Cl_B,COc1cc2c:C(c3scc4nc(Cl)cnc34):[nH]c2cc1OC,0.9999999706396632,2.2958245566684994,6.124327655139496,1.2943405508849537,355.3708926483523,319.9743229779415,single,R = H,Cl
g_v2_single_g_17_A_Cl_C,COc1cc2c:C(c3scc4ncc(Cl)nc34):[nH]c2cc1OC,0.9999999664253828,2.257456503748,6.083291798022401,1.2712223023772822,355.8057305854163,316.94950541714206,single,R = H,Cl
g_v2_single_g_17_A_methyl_B,COc1cc2c:C(c3scc4ncc(C)nc34):[nH]c2cc1OC,0.9999999781830304,2.408751804626,5.905136138972011,0.9240121040929808,346.6684196027927,318.6485843034461,single,R = H,methyl
g_v2_single_g_17_A_cyanide_B,COc1cc2c:C(c3scc4ncc(C#N)nc34):[nH]c2cc1OC,0.9999895340940308,2.2305172325485,6.267316136501904,1.816363761681714,264.9335823225556,696.4457399517414,single,R = H,cyanide
g_v2_single_g_17_A_Br_C,COc1cc2c:C(c3scc4ncc(Br)nc34):[nH]c2cc1OC,0.9999999958991116,2.255823820645,6.07374876528047,1.28906099795131,344.42348033189774,314.6661980863428,single,R = H,Br
g_v2_single_g_17_A_trifluro_B,COc1cc2c:C(c3scc4ncc(C(F)(F)F)nc34):[nH]c2cc1OC,0.9999851021744742,2.3956903398020004,6.170903478137916,1.5776581449463265,402.1494404732948,731.2442033799016,single,R = H,trifluro
g_v2_single_g_17_A_trifluro_C,COc1cc2c:C(c3scc4nc(C(F)(F)F)cnc34):[nH]c2cc1OC,0.9999956132151232,2.4090239184765,6.172704055476061,1.5864144965453306,435.9876141170389,736.0037467369693,single,R = H,trifluro
g_v2_single_g_18_B_acetate_A,COC(=O)c1cc2nsnc2c(C2:cc3cc(OC)c(OC)cc3[nH]:2)n1,0.9999993968880292,2.4307930265165,6.59243939776934,1.5527175499810255,309.0040531023988,329.0708168860874,single,R = H,acetate
g_v2_single_g_18_B_acetate_B,COC(=O)c1ncc2nsnc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,0.9093345924128844,2.412017170832,6.254044599780173,1.5991012606027653,376.5688337225584,794.1454968313337,single,R = H,acetate
g_v2_single_g_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1C1:cc2cc(OC)c(OC)cc2[nH]:1,0.9542621589295868,2.211741376864,6.301344517734833,1.5270438803054276,312.200574495364,359.3187203878188,single,R = H,amide
g_v2_single_g_18_B_amide_B,CNC(=O)c1cc2nsnc2c(C2:cc3cc(OC)c(OC)cc3[nH]:2)n1,0.9999999207790922,2.305892769137,6.4623243505484425,1.5831907637548284,321.06794853461906,303.6681726007373,single,R = H,amide
g_v2_single_g_18_B_Cl_A,COc1cc2c:C(c3nc(Cl)cc4nsnc34):[nH]c2cc1OC,0.9999999966238762,2.422901724852,6.498331543705717,1.679740839623264,337.0516440118081,582.1497593206004,single,R = H,Cl
g_v2_single_g_18_B_methyl_A,COc1cc2c:C(c3nc(C)cc4nsnc34):[nH]c2cc1OC,0.9999999963009945,2.4623582331745,6.293510359981156,1.1781811346081668,292.04129200661555,280.7706084277015,single,R = H,methyl
g_v2_single_g_18_B_Br_A,COc1cc2c:C(c3nc(Br)cc4nsnc34):[nH]c2cc1OC,0.999999999552554,2.4008605029615,6.491436722950311,1.512077346415026,312.4707835377194,277.7422533981735,single,R = H,Br
g_v2_triple_g_9_A_carbonyl_B,COc1cc2cc(C#Cc3cc(C=O)cc4nsnc34)[nH]c2cc1OC,1.0,2.422901724852,6.266711771640985,1.6437975932276458,302.14896096731536,697.0294241473312,triple,R = H,carbonyl
g_v2_triple_g_9_A_cyanide_B,COc1cc2cc(C#Cc3c(C#N)ccc4nsnc34)[nH]c2cc1OC,1.0,2.470793762540001,6.348113813677628,1.7207554718479514,214.508981036488,677.1060643586679,triple,R = H,cyanide
g_v2_triple_g_9_A_cyanide_C,COc1cc2cc(C#Cc3cc(C#N)cc4nsnc34)[nH]c2cc1OC,1.0,2.4454871744435005,6.389259060561017,1.7485197922433144,240.78919248859165,687.5359161422239,triple,R = H,cyanide
g_v2_triple_g_9_A_sulf_acid_A,COc1cc2cc(C#Cc3c(S(=O)(=O)O)ccc4nsnc34)[nH]c2cc1OC,1.0,2.484671568915501,6.479903721636219,1.8528623924503336,314.32768847298576,814.4620611346909,triple,R = H,sulf
g_v2_triple_g_9_A_sulf_acid_C,COc1cc2cc(C#Cc3cc(S(=O)(=O)O)cc4nsnc34)[nH]c2cc1OC,1.0,2.4609976639220004,6.356586350520956,1.8033531821492943,408.256219503528,716.1255578466807,triple,R = H,sulf
g_v2_triple_g_16_C_carbonyl_B,COc1cc2cc(C#Cc3cccc4ncc(C=O)nc34)[nH]c2cc1OC,1.0,2.4971888060384995,6.279544660828833,1.4346160571549262,319.2129484268662,537.9347960952146,triple,R = H,carbonyl
g_v2_triple_g_16_C_sulf_acid_B,COc1cc2cc(C#Cc3cccc4nc(S(=O)(=O)O)cnc34)[nH]c2cc1OC,1.0,2.4713379902409995,6.3301322583211,1.7245781272213208,535.9780253929785,595.1584340509726,triple,R = H,sulf
g_v2_triple_g_17_A_acetate_A,COC(=O)c1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4[nH]3)scc2n1,1.0,2.430520912666,6.038597642313107,1.515366386520327,338.90174607222434,659.4132218015147,triple,R = H,acetate
g_v2_triple_g_17_A_acetate_C,COC(=O)c1cnc2csc(C#Cc3cc4cc(OC)c(OC)cc4[nH]3)c2n1,1.0,2.412561398533,6.096115979577007,1.5971134689170867,315.3334212547634,642.3584862204734,triple,R = H,acetate
g_v2_triple_g_17_A_amide_A,CNC(=O)c1cnc2c(C#Cc3cc4cc(OC)c(OC)cc4[nH]3)scc2n1,1.0,2.4503852237525003,6.0456628063257085,1.5090239568962716,333.8540341501357,656.7998403770616,triple,R = H,amide
g_v2_triple_g_17_A_carbonyl_B,COc1cc2cc(C#Cc3scc4nc(C=O)cnc34)[nH]c2cc1OC,1.0,2.302627402931,6.140116517090064,1.6869619248682284,307.6410348294303,660.9580121366889,triple,R = H,carbonyl
g_v2_triple_g_17_A_carbonyl_C,COc1cc2cc(C#Cc3scc4ncc(C=O)nc34)[nH]c2cc1OC,1.0,2.3148725262035,6.194149892260612,1.7601594622028642,280.4846167637152,642.4488280172227,triple,R = H,carbonyl
g_v2_triple_g_17_A_cyanide_B,COc1cc2cc(C#Cc3scc4ncc(C#N)nc34)[nH]c2cc1OC,1.0,2.2718785378245,6.228843047632836,1.8186903351015644,233.400212979177,640.1728677737992,triple,R = H,cyanide
g_v2_triple_g_17_A_cyanide_C,COc1cc2cc(C#Cc3scc4nc(C#N)cnc34)[nH]c2cc1OC,1.0,2.2887495965555003,6.237000204535434,1.7958994395521586,256.72472381120315,654.7570817201631,triple,R = H,cyanide
g_v2_triple_g_17_A_sulf_acid_A,COc1cc2cc(C#Cc3scc4nc(S(=O)(=O)O)cnc34)[nH]c2cc1OC,1.0,2.2637151223095,6.252987981701153,2.072709975116595,481.7868241807446,738.9657059975434,triple,R = H,sulf
g_v2_triple_g_17_A_sulf_acid_C,COc1cc2cc(C#Cc3scc4ncc(S(=O)(=O)O)nc34)[nH]c2cc1OC,1.0,2.3018110613795004,6.282078040778288,2.0592672787824995,428.0549511531717,806.3310271754744,triple,R = H,sulf
g_v2_triple_g_17_A_Br_A,COc1cc2cc(C#Cc3scc4nc(Br)cnc34)[nH]c2cc1OC,1.0,2.4786850642045,6.151648429950001,1.4179828259366332,305.28207986208145,526.5405728423502,triple,R = H,Br
g_v2_triple_g_17_A_trifluro_B,COc1cc2cc(C#Cc3scc4ncc(C(F)(F)F)nc34)[nH]c2cc1OC,1.0,2.4612697777725,6.148499528484535,1.6040817604007316,367.0957342546899,665.0982243663748,triple,R = H,trifluro
g_v2_triple_g_17_A_trifluro_C,COc1cc2cc(C#Cc3scc4nc(C(F)(F)F)cnc34)[nH]c2cc1OC,1.0,2.4501131099019995,6.155147269848385,1.5904308969766134,359.1600780200679,664.0666407620301,triple,R = H,trifluro
g_v2_triple_g_18_B_acetate_A,COC(=O)c1cc2nsnc2c(C#Cc2cc3cc(OC)c(OC)cc3[nH]2)n1,1.0,2.4231738387025,6.416668544487038,1.6629954974923749,276.3555611963966,543.0312164025963,triple,R = H,acetate
g_v2_triple_g_18_B_acetate_B,COC(=O)c1ncc2nsnc2c1C#Cc1cc2cc(OC)c(OC)cc2[nH]1,1.0,2.3301109018315,6.230623488561832,1.779343760776101,287.21290383691667,703.4205621530418,triple,R = H,acetate
g_v2_triple_g_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1C#Cc1cc2cc(OC)c(OC)cc2[nH]1,1.0,2.211197149163,6.103650267861667,1.733740472685895,262.11529917054577,692.9787373810541,triple,R = H,amide
g_v2_triple_g_18_B_amine_B,CNc1ncc2nsnc2c1C#Cc1cc2cc(OC)c(OC)cc2[nH]1,1.0,2.3442608220575,6.061046490751323,1.2966611377996742,542.7095778286457,383.1275938573526,triple,R = H,amine
g_v2_triple_g_18_B_methoxy_A,COc1cc2cc(C#Cc3c(OC)ncc4nsnc34)[nH]c2cc1OC,1.0,2.285212116499,6.0055684631443,1.4706384886812884,357.1129655392724,785.4816639519413,triple,R = H,methoxy
g_v2_triple_g_18_B_F_A,COc1cc2cc(C#Cc3c(F)ncc4nsnc34)[nH]c2cc1OC,1.0,2.231877801801,6.309971615250106,1.6270527953238345,336.14033472986193,542.7923004463082,triple,R = H,F
g_v2_triple_g_18_B_Cl_B,COc1cc2cc(C#Cc3c(Cl)ncc4nsnc34)[nH]c2cc1OC,1.0,2.3423560251039994,6.317462093211361,1.752680957251869,319.50084486743435,679.7270649622078,triple,R = H,Cl
g_v2_triple_g_18_B_OH_B,COc1cc2cc(C#Cc3c(O)ncc4nsnc34)[nH]c2cc1OC,1.0,2.2071154414055,6.0999459820159245,1.4486903297292884,356.7434349170071,535.9861888209707,triple,R = H,OH
g_v2_triple_g_18_B_methyl_B,COc1cc2cc(C#Cc3c(C)ncc4nsnc34)[nH]c2cc1OC,1.0,2.409840260028,6.257925759637146,1.4160597973459517,297.6979947197833,531.182018778054,triple,R = H,methyl
g_v2_triple_g_18_B_cyanide_A,COc1cc2cc(C#Cc3c(C#N)ncc4nsnc34)[nH]c2cc1OC,1.0,2.271062196273,6.423556290275883,2.005571052672167,243.63849661313,729.6275749831693,triple,R = H,cyanide
g_v2_triple_g_18_B_cyanide_B,COc1cc2cc(C#Cc3nc(C#N)cc4nsnc34)[nH]c2cc1OC,1.0,2.4144661954865003,6.544380010062014,1.962990949454252,225.09529826493235,702.2891127708135,triple,R = H,cyanide
g_v2_triple_g_18_B_sulf_acid_A,COc1cc2cc(C#Cc3nc(S(=O)(=O)O)cc4nsnc34)[nH]c2cc1OC,1.0,2.434874734274,6.621476394640922,2.2564102259930223,443.54557631595526,814.9186681694118,triple,R = H,sulf
g_v2_triple_g_18_B_sulf_acid_B,COc1cc2cc(C#Cc3c(S(=O)(=O)O)ncc4nsnc34)[nH]c2cc1OC,1.0,2.0718748577070007,6.379558473898214,2.2517325888984487,344.30701559904264,744.392200394941,triple,R = H,sulf
g_v2_triple_g_18_B_Br_B,COc1cc2cc(C#Cc3c(Br)ncc4nsnc34)[nH]c2cc1OC,1.0,2.258000731449,6.345635400735773,1.7177589541242924,315.40172184759285,522.4479805037845,triple,R = H,Br
g_v2_triple_g_18_B_trifluro_B,COc1cc2cc(C#Cc3c(C(F)(F)F)ncc4nsnc34)[nH]c2cc1OC,1.0,2.2653478054125,6.435571749447263,1.7818961886951,284.17203154822346,546.4299183877301,triple,R = H,trifluro
g_v2_double_g_9_A_acetate_A,COC(=O)c1cc(C=Cc2cc3cc(OC)c(OC)cc3[nH]2)c2nsnc2c1,0.9999982752087182,2.2234422724355003,5.969181399050285,1.3220275909407064,302.6308746193536,307.8119223282556,double,R = H,acetate
g_v2_double_g_9_A_acetate_B,COC(=O)c1ccc2nsnc2c1C=Cc1cc2cc(OC)c(OC)cc2[nH]1,0.9305864499188404,2.3780029395194995,6.061832083440095,1.3268842789402695,392.930495319888,341.64982386573683,double,R = H,acetate
g_v2_double_g_9_A_amide_A,CNC(=O)c1cc(C=Cc2cc3cc(OC)c(OC)cc3[nH]2)c2nsnc2c1,0.9997565182878684,2.2664362608144994,5.944253321322321,1.269674790899444,303.2338788980269,313.04140629799804,double,R = H,amide
g_v2_double_g_9_A_amide_C,CNC(=O)c1ccc2nsnc2c1C=Cc1cc2cc(OC)c(OC)cc2[nH]1,0.9359357735517512,2.445759288294001,5.908565045603609,1.2822118923286323,433.5666171900812,505.0618102832232,double,R = H,amide
g_v2_double_g_9_A_amine_A,CNc1ccc2nsnc2c1C=Cc1cc2cc(OC)c(OC)cc2[nH]1,0.933743606178188,2.467528396334,5.654542684445914,0.8227375875576399,359.9647186783841,411.2160018485156,double,R = H,amine
g_v2_double_g_9_A_methoxy_B,COc1cc2cc(C=Cc3c(OC)ccc4nsnc34)[nH]c2cc1OC,0.9916956127240558,2.3899759489415007,5.627328578259039,0.9892285421883572,325.04081076331204,452.49404029164,double,R = H,methoxy
g_v2_double_g_9_A_carbonyl_A,COc1cc2cc(C=Cc3c(C=O)ccc4nsnc34)[nH]c2cc1OC,0.9187415598960462,2.354873262227,6.248889675007376,1.4833097422524588,308.1936980597675,289.8622042775969,double,R = H,carbonyl
g_v2_double_g_9_A_carbonyl_B,COc1cc2cc(C=Cc3cc(C=O)cc4nsnc34)[nH]c2cc1OC,0.9999801975019612,2.2267076386415,6.210773599501408,1.5019451871921774,281.90205780992983,325.1651667887927,double,R = H,carbonyl
g_v2_double_g_9_A_F_A,COc1cc2cc(C=Cc3c(F)ccc4nsnc34)[nH]c2cc1OC,0.9999988396900394,2.3448050497585,5.952410750331183,1.0777006462885763,268.7529723334592,304.14926988305524,double,R = H,F
g_v2_double_g_9_A_F_B,COc1cc2cc(C=Cc3cc(F)cc4nsnc34)[nH]c2cc1OC,0.9999954567655708,2.4422218082375,6.077952107938472,1.1420743477865472,257.20391629147343,293.9580619640765,double,R = H,F
g_v2_double_g_9_A_Cl_A,COc1cc2cc(C=Cc3cc(Cl)cc4nsnc34)[nH]c2cc1OC,0.9999865822490178,2.3712000932569994,6.092789659873233,1.2598615491078815,251.19128864753293,292.5517775802291,double,R = H,Cl
g_v2_double_g_9_A_Cl_C,COc1cc2cc(C=Cc3c(Cl)ccc4nsnc34)[nH]c2cc1OC,0.999999874251032,2.345077163609,6.0148342118627625,1.185304258877295,243.8474800583208,288.73946253588656,double,R = H,Cl
g_v2_double_g_9_A_methyl_B,COc1cc2cc(C=Cc3cc(C)cc4nsnc34)[nH]c2cc1OC,0.999813969749095,2.4939234398324994,5.922675237205112,0.9672107220903854,291.74468790733954,306.71285447169794,double,R = H,methyl
g_v2_double_g_9_A_methyl_C,COc1cc2cc(C=Cc3c(C)ccc4nsnc34)[nH]c2cc1OC,0.970699309454464,2.4803177473075,5.905001170496689,0.963861816933786,280.09875932184514,324.3316820589825,double,R = H,methyl
g_v2_double_g_9_A_cyanide_B,COc1cc2cc(C=Cc3c(C#N)ccc4nsnc34)[nH]c2cc1OC,0.999990341362987,2.3050764275855005,6.2270435587415705,1.6242848532347125,198.49263191281352,503.8759381131968,double,R = H,cyanide
g_v2_double_g_9_A_cyanide_C,COc1cc2cc(C=Cc3cc(C#N)cc4nsnc34)[nH]c2cc1OC,0.9999962824949764,2.3687510686025,6.217242289960268,1.67467054224835,223.94752205582336,667.6228966680355,double,R = H,cyanide
g_v2_double_g_9_A_sulf_acid_A,COc1cc2cc(C=Cc3c(S(=O)(=O)O)ccc4nsnc34)[nH]c2cc1OC,0.9080468185879936,2.391336518194,6.323795543088636,1.780420243172557,372.4370570271276,588.0233367861365,double,R = H,sulf
g_v2_double_g_9_A_sulf_acid_C,COc1cc2cc(C=Cc3cc(S(=O)(=O)O)cc4nsnc34)[nH]c2cc1OC,0.9996172002512264,2.181264625608,6.179296557733323,1.6203577061460237,377.2050358893466,308.84241746389307,double,R = H,sulf
g_v2_double_g_9_A_Br_A,COc1cc2cc(C=Cc3c(Br)ccc4nsnc34)[nH]c2cc1OC,0.999999484036598,2.3380022034959995,6.005919217888732,1.2008093060721876,236.6212246415671,285.861586467945,double,R = H,Br
g_v2_double_g_9_A_Br_B,COc1cc2cc(C=Cc3cc(Br)cc4nsnc34)[nH]c2cc1OC,0.9999989802498018,2.3654857023965,6.08111869682034,1.2714979536976898,247.5898618431529,292.5485122395912,double,R = H,Br
g_v2_double_g_9_A_trifluro_A,COc1cc2cc(C=Cc3cc(C(F)(F)F)cc4nsnc34)[nH]c2cc1OC,0.999987157843188,2.38371733038,6.2557858563232,1.3971927835227689,307.5460670879693,325.1809493958717,double,R = H,trifluro
g_v2_double_g_9_A_trifluro_B,COc1cc2cc(C=Cc3c(C(F)(F)F)ccc4nsnc34)[nH]c2cc1OC,0.95836251933643,2.2887495965555003,6.094026689424936,1.3556254880677443,288.8918462849688,297.7788125353982,double,R = H,trifluro
g_v2_double_g_16_B_acetate_B,COC(=O)c1cc(C=Cc2cc3cc(OC)c(OC)cc3[nH]2)c2nccnc2c1,0.9999982787215532,2.4688889655865,5.895498682730249,1.029300844151294,311.6816533947713,318.00040911184624,double,R = H,acetate
g_v2_double_g_16_B_methoxy_B,COc1cc2cc(C=Cc3c(OC)ccc4nccnc34)[nH]c2cc1OC,0.9999849758476684,2.4982772614405,5.620077832598327,0.6923082488501677,286.7851408554998,333.72913389393943,double,R = H,methoxy
g_v2_double_g_16_B_carbonyl_C,COc1cc2cc(C=Cc3cc(C=O)cc4nccnc34)[nH]c2cc1OC,0.9999520495758208,2.3630366777420004,5.993536949241388,1.1758540169648768,297.0868270167557,309.56923355915933,double,R = H,carbonyl
g_v2_double_g_16_B_Cl_D,COc1cc2cc(C=Cc3c(Cl)ccc4nccnc34)[nH]c2cc1OC,0.9999970404738776,2.481134088859,5.919019659733749,0.9712488916338772,250.0165731544257,299.1774777256069,double,R = H,Cl
g_v2_double_g_16_B_cyanide_D,COc1cc2cc(C=Cc3c(C#N)ccc4nccnc34)[nH]c2cc1OC,0.999904791891688,2.494739781384,6.128767192611122,1.3539245043866686,212.08553507676697,523.7976652133511,double,R = H,cyanide
g_v2_double_g_16_B_sulf_acid_C,COc1cc2cc(C=Cc3cc(S(=O)(=O)O)cc4nccnc34)[nH]c2cc1OC,0.9995005310531448,2.4155546508885,6.094432411184243,1.322052625415381,384.186933079036,318.92831734148785,double,R = H,sulf
g_v2_double_g_16_C_acetate_A,COC(=O)c1cnc2cccc(C=Cc3cc4cc(OC)c(OC)cc4[nH]3)c2n1,0.9999996555715904,2.435963189676001,5.951882849469257,1.1292839083544095,318.40449818992056,306.8157135130605,double,R = H,acetate
g_v2_double_g_16_C_amide_A,CNC(=O)c1cnc2c(C=Cc3cc4cc(OC)c(OC)cc4[nH]3)cccc2n1,0.9999996042496038,2.469705307138,5.909690508487984,1.0545633498040845,297.3730907906429,322.2266093216604,double,R = H,amide
g_v2_double_g_16_C_carbonyl_A,COc1cc2cc(C=Cc3ccc4ncc(C=O)nc4c3)[nH]c2cc1OC,0.9998935648733868,2.428344001862,6.142876023644931,1.2537172183692746,263.9441763603827,302.9786361003062,double,R = H,carbonyl
g_v2_double_g_16_C_carbonyl_B,COc1cc2cc(C=Cc3cccc4ncc(C=O)nc34)[nH]c2cc1OC,0.9999963490567126,2.290110165808,6.044855172414827,1.3121076805218763,292.4685107427649,298.7872664707538,double,R = H,carbonyl
